Site,Longitude,Latitude,Var1
IsleOfMay,-1.370456819,55.56235973,-708.0798649
IsleOfMay,-1.362120707,55.56235973,-743.0429413
IsleOfMay,-1.353784595,55.56235973,-778.4679942
IsleOfMay,-1.345448483,55.56235973,-814.2921425
IsleOfMay,-1.337112371,55.56235973,-850.4517975
IsleOfMay,-1.328776259,55.56235973,-886.8842025
IsleOfMay,-1.320440147,55.56235973,-923.528646
IsleOfMay,-1.312104035,55.56235973,-960.3260151
IsleOfMay,-1.303767923,55.56235973,-997.2182505
IsleOfMay,-1.295431811,55.56235973,-1034.148458
IsleOfMay,-1.637212404,55.57069574,-34.07114042
IsleOfMay,-1.628876292,55.57069574,-40.43214696
IsleOfMay,-1.62054018,55.57069574,-47.54054606
IsleOfMay,-1.612204068,55.57069574,-55.44927567
IsleOfMay,-1.603867956,55.57069574,-64.21245924
IsleOfMay,-1.595531844,55.57069574,-73.85747296
IsleOfMay,-1.587195732,55.57069574,-84.41553063
IsleOfMay,-1.57885962,55.57069574,-95.92728435
IsleOfMay,-1.570523508,55.57069574,-108.4153499
IsleOfMay,-1.562187396,55.57069574,-121.9080404
IsleOfMay,-1.553851284,55.57069574,-136.4391988
IsleOfMay,-1.545515172,55.57069574,-152.0173902
IsleOfMay,-1.53717906,55.57069574,-168.6518816
IsleOfMay,-1.528842948,55.57069574,-186.3405182
IsleOfMay,-1.520506836,55.57069574,-205.0766561
IsleOfMay,-1.512170724,55.57069574,-224.8558052
IsleOfMay,-1.503834612,55.57069574,-245.6761678
IsleOfMay,-1.495498499,55.57069574,-267.5359141
IsleOfMay,-1.487162387,55.57069574,-290.428853
IsleOfMay,-1.478826275,55.57069574,-314.3417512
IsleOfMay,-1.470490163,55.57069574,-339.2557553
IsleOfMay,-1.462154051,55.57069574,-365.1496669
IsleOfMay,-1.453817939,55.57069574,-392.0039977
IsleOfMay,-1.445481827,55.57069574,-419.8039996
IsleOfMay,-1.437145715,55.57069574,-448.5035476
IsleOfMay,-1.428809603,55.57069574,-478.0620762
IsleOfMay,-1.420473491,55.57069574,-508.4423863
IsleOfMay,-1.412137379,55.57069574,-539.6084253
IsleOfMay,-1.403801267,55.57069574,-571.5257163
IsleOfMay,-1.395465155,55.57069574,-604.1636872
IsleOfMay,-1.387129043,55.57069574,-637.4941367
IsleOfMay,-1.378792931,55.57069574,-671.4792961
IsleOfMay,-1.370456819,55.57069574,-706.0692322
IsleOfMay,-1.362120707,55.57069574,-741.2029456
IsleOfMay,-1.353784595,55.57069574,-776.81316
IsleOfMay,-1.345448483,55.57069574,-812.8346355
IsleOfMay,-1.337112371,55.57069574,-849.1994889
IsleOfMay,-1.328776259,55.57069574,-885.8419771
IsleOfMay,-1.320440147,55.57069574,-922.7000858
IsleOfMay,-1.312104035,55.57069574,-959.7134892
IsleOfMay,-1.303767923,55.57069574,-996.8222295
IsleOfMay,-1.295431811,55.57069574,-1033.967329
IsleOfMay,-1.287095699,55.57069574,-1071.091578
IsleOfMay,-1.278759587,55.57069574,-1108.139699
IsleOfMay,-1.66222074,55.57903174,-17.76837156
IsleOfMay,-1.653884628,55.57903174,-22.0444749
IsleOfMay,-1.645548516,55.57903174,-26.93579524
IsleOfMay,-1.637212404,55.57903174,-32.48554898
IsleOfMay,-1.628876292,55.57903174,-38.73878276
IsleOfMay,-1.62054018,55.57903174,-45.74287426
IsleOfMay,-1.612204068,55.57903174,-53.5492254
IsleOfMay,-1.603867956,55.57903174,-62.211087
IsleOfMay,-1.595531844,55.57903174,-71.75745613
IsleOfMay,-1.587195732,55.57903174,-82.22137732
IsleOfMay,-1.57885962,55.57903174,-93.64084526
IsleOfMay,-1.570523508,55.57903174,-106.0475643
IsleOfMay,-1.562187396,55.57903174,-119.4695927
IsleOfMay,-1.553851284,55.57903174,-133.9358124
IsleOfMay,-1.545515172,55.57903174,-149.4591855
IsleOfMay,-1.53717906,55.57903174,-166.0549469
IsleOfMay,-1.528842948,55.57903174,-183.7147146
IsleOfMay,-1.520506836,55.57903174,-202.4270961
IsleOfMay,-1.512170724,55.57903174,-222.1850816
IsleOfMay,-1.503834612,55.57903174,-242.9865068
IsleOfMay,-1.495498499,55.57903174,-264.8297035
IsleOfMay,-1.487162387,55.57903174,-287.709184
IsleOfMay,-1.478826275,55.57903174,-311.6131361
IsleOfMay,-1.470490163,55.57903174,-336.5246224
IsleOfMay,-1.462154051,55.57903174,-362.4246158
IsleOfMay,-1.453817939,55.57903174,-389.2950059
IsleOfMay,-1.445481827,55.57903174,-417.1144968
IsleOfMay,-1.437145715,55.57903174,-445.8469976
IsleOfMay,-1.428809603,55.57903174,-475.4540732
