Site,Longitude,Latitude,Var1
IsleOfMay,-1.870623541,55.77075986,-120.8742795
IsleOfMay,-1.862287429,55.77075986,-122.6187364
IsleOfMay,-1.853951317,55.77075986,-124.2705085
IsleOfMay,-1.845615205,55.77075986,-125.8210444
IsleOfMay,-1.837279093,55.77075986,-127.2619069
IsleOfMay,-1.828942981,55.77075986,-128.5841502
IsleOfMay,-1.820606869,55.77075986,-129.7790842
IsleOfMay,-1.812270757,55.77075986,-130.8414291
IsleOfMay,-1.803934645,55.77075986,-131.7677431
IsleOfMay,-1.795598533,55.77075986,-132.5552849
IsleOfMay,-1.787262421,55.77075986,-133.20215
IsleOfMay,-1.778926309,55.77075986,-133.7072935
IsleOfMay,-1.770590197,55.77075986,-134.0697503
IsleOfMay,-1.762254085,55.77075986,-134.2875592
IsleOfMay,-1.753917973,55.77075986,-134.3673907
IsleOfMay,-1.745581861,55.77075986,-134.3159834
IsleOfMay,-1.737245749,55.77075986,-134.1429957
IsleOfMay,-1.728909637,55.77075986,-133.8573422
IsleOfMay,-1.720573525,55.77075986,-133.4660401
IsleOfMay,-1.712237412,55.77075986,-132.9750129
IsleOfMay,-1.7039013,55.77075986,-132.3896251
IsleOfMay,-1.695565188,55.77075986,-131.7150334
IsleOfMay,-1.687229076,55.77075986,-130.9563855
IsleOfMay,-1.995665222,55.77909586,-86.45792965
IsleOfMay,-1.98732911,55.77909586,-88.60078826
IsleOfMay,-1.978992998,55.77909586,-90.77235732
IsleOfMay,-1.970656886,55.77909586,-92.96592117
IsleOfMay,-1.962320774,55.77909586,-95.1743281
IsleOfMay,-1.953984662,55.77909586,-97.3900856
IsleOfMay,-1.94564855,55.77909586,-99.60544896
IsleOfMay,-1.937312437,55.77909586,-101.8124841
IsleOfMay,-1.928976325,55.77909586,-104.0031045
IsleOfMay,-1.920640213,55.77909586,-106.1690852
IsleOfMay,-1.912304101,55.77909586,-108.3020569
IsleOfMay,-1.903967989,55.77909586,-110.3934912
IsleOfMay,-1.895631877,55.77909586,-112.4347286
IsleOfMay,-1.887295765,55.77909586,-114.4170816
IsleOfMay,-1.878959653,55.77909586,-116.3318835
IsleOfMay,-1.870623541,55.77909586,-118.1703562
IsleOfMay,-1.862287429,55.77909586,-119.923457
IsleOfMay,-1.853951317,55.77909586,-121.581971
IsleOfMay,-1.845615205,55.77909586,-123.1371631
IsleOfMay,-1.837279093,55.77909586,-124.5812416
IsleOfMay,-1.828942981,55.77909586,-125.9061259
IsleOfMay,-1.820606869,55.77909586,-127.1022968
IsleOfMay,-1.812270757,55.77909586,-128.1665046
IsleOfMay,-1.803934645,55.77909586,-129.0946227
IsleOfMay,-1.795598533,55.77909586,-129.8828621
IsleOfMay,-1.787262421,55.77909586,-130.5290369
IsleOfMay,-1.778926309,55.77909586,-131.0322203
IsleOfMay,-1.770590197,55.77909586,-131.3919416
IsleOfMay,-1.762254085,55.77909586,-131.6090899
IsleOfMay,-1.753917973,55.77909586,-131.6889886
IsleOfMay,-1.745581861,55.77909586,-131.6387341
IsleOfMay,-1.737245749,55.77909586,-131.4662642
IsleOfMay,-1.728909637,55.77909586,-131.1793639
IsleOfMay,-1.720573525,55.77909586,-130.7847805
IsleOfMay,-1.712237412,55.77909586,-130.2883248
IsleOfMay,-1.7039013,55.77909586,-129.69528
IsleOfMay,-1.695565188,55.77909586,-129.0108209
IsleOfMay,-1.687229076,55.77909586,-128.24026
IsleOfMay,-1.678892964,55.77909586,-127.3890245
IsleOfMay,-1.995665222,55.78743187,-83.58941275
IsleOfMay,-1.98732911,55.78743187,-85.73565266
IsleOfMay,-1.978992998,55.78743187,-87.91203057
IsleOfMay,-1.970656886,55.78743187,-90.11157506
IsleOfMay,-1.962320774,55.78743187,-92.3268388
IsleOfMay,-1.953984662,55.78743187,-94.55005035
IsleOfMay,-1.94564855,55.78743187,-96.77323656
IsleOfMay,-1.937312437,55.78743187,-98.98829107
IsleOfMay,-1.928976325,55.78743187,-101.1870035
IsleOfMay,-1.920640213,55.78743187,-103.3610692
IsleOfMay,-1.912304101,55.78743187,-105.5020834
IsleOfMay,-1.903967989,55.78743187,-107.6015221
IsleOfMay,-1.895631877,55.78743187,-109.6507356
IsleOfMay,-1.887295765,55.78743187,-111.640953
IsleOfMay,-1.878959653,55.78743187,-113.5632503
IsleOfMay,-1.870623541,55.78743187,-115.4084717
IsleOfMay,-1.862287429,55.78743187,-117.1671358
IsleOfMay,-1.853951317,55.78743187,-118.8292565
IsleOfMay,-1.845615205,55.78743187,-120.3853996
IsleOfMay,-1.837279093,55.78743187,-121.8287964
IsleOfMay,-1.828942981,55.78743187,-123.1525772
IsleOfMay,-1.820606869,55.78743187,-124.3496023
IsleOfMay,-1.812270757,55.78743187,-125.4151907
IsleOfMay,-1.803934645,55.78743187,-126.3444278
IsleOfMay,-1.795598533,55.78743187,-127.1321802
IsleOfMay,-1.787262421,55.78743187,-127.7763559
IsleOfMay,-1.778926309,55.78743187,-128.2762851
IsleOfMay,-1.770590197,55.78743187,-128.6328835
IsleOfMay,-1.762254085,55.78743187,-128.8490185
IsleOfMay,-1.753917973,55.78743187,-128.9296277
IsleOfMay,-1.745581861,55.78743187,-128.8810107
IsleOfMay,-1.737245749,55.78743187,-128.710028
IsleOfMay,-1.728909637,55.78743187,-128.4234613
IsleOfMay,-1.720573525,55.78743187,-128.0274905
IsleOfMay,-1.712237412,55.78743187,-127.5275687
IsleOfMay,-1.7039013,55.78743187,-126.9286888
IsleOfMay,-1.695565188,55.78743187,-126.2359417
IsleOfMay,-1.687229076,55.78743187,-125.4548925
IsleOfMay,-1.678892964,55.78743187,-124.5913523
IsleOfMay,-1.670556852,55.78743187,-123.6509785
IsleOfMay,-1.66222074,55.78743187,-122.6391512
IsleOfMay,-2.02900967,55.79576787,-72.55927328
IsleOfMay,-2.020673558,55.79576787,-74.52051224
IsleOfMay,-2.012337446,55.79576787,-76.53629168
IsleOfMay,-2.004001334,55.79576787,-78.60151699
IsleOfMay,-1.995665222,55.79576787,-80.71068884
IsleOfMay,-1.98732911,55.79576787,-82.85791918
IsleOfMay,-1.978992998,55.79576787,-85.03668766
IsleOfMay,-1.970656886,55.79576787,-87.23973946
IsleOfMay,-1.962320774,55.79576787,-89.4592771
IsleOfMay,-1.953984662,55.79576787,-91.68721979
IsleOfMay,-1.94564855,55.79576787,-93.91536454
IsleOfMay,-1.937312437,55.79576787,-96.13544586
IsleOfMay,-1.928976325,55.79576787,-98.33914225
IsleOfMay,-1.920640213,55.79576787,-100.5180817
IsleOfMay,-1.912304101,55.79576787,-102.6638421
