Site,Longitude,Latitude,Var1
IsleOfMay,-1.912304101,55.76242385,-90.7045605
IsleOfMay,-1.903967989,55.76242385,-92.56517204
IsleOfMay,-1.895631877,55.76242385,-94.373872
IsleOfMay,-1.887295765,55.76242385,-96.12189382
IsleOfMay,-1.878959653,55.76242385,-97.80158134
IsleOfMay,-1.870623541,55.76242385,-99.40527442
IsleOfMay,-1.862287429,55.76242385,-100.9248975
IsleOfMay,-1.853951317,55.76242385,-102.3521602
IsleOfMay,-1.845615205,55.76242385,-103.6786527
IsleOfMay,-1.837279093,55.76242385,-104.8957628
IsleOfMay,-1.828942981,55.76242385,-105.9945619
IsleOfMay,-1.820606869,55.76242385,-106.9662173
IsleOfMay,-1.812270757,55.76242385,-107.8038085
IsleOfMay,-1.803934645,55.76242385,-108.5043486
IsleOfMay,-1.795598533,55.76242385,-109.0657515
IsleOfMay,-1.787262421,55.76242385,-109.486135
IsleOfMay,-1.778926309,55.76242385,-109.7640875
IsleOfMay,-1.770590197,55.76242385,-109.8985217
IsleOfMay,-1.762254085,55.76242385,-109.8895942
IsleOfMay,-1.753917973,55.76242385,-109.7411601
IsleOfMay,-1.745581861,55.76242385,-109.4589004
IsleOfMay,-1.737245749,55.76242385,-109.0557875
IsleOfMay,-1.728909637,55.76242385,-108.5410017
IsleOfMay,-1.720573525,55.76242385,-107.9214888
IsleOfMay,-1.712237412,55.76242385,-107.2031756
IsleOfMay,-1.7039013,55.76242385,-106.3914526
IsleOfMay,-1.995665222,55.77075986,-68.65282141
IsleOfMay,-1.98732911,55.77075986,-70.59929306
IsleOfMay,-1.978992998,55.77075986,-72.57111158
IsleOfMay,-1.970656886,55.77075986,-74.56183988
IsleOfMay,-1.962320774,55.77075986,-76.56462539
IsleOfMay,-1.953984662,55.77075986,-78.57226403
IsleOfMay,-1.94564855,55.77075986,-80.57726379
IsleOfMay,-1.937312437,55.77075986,-82.57189794
IsleOfMay,-1.928976325,55.77075986,-84.54824539
IsleOfMay,-1.920640213,55.77075986,-86.49821416
IsleOfMay,-1.912304101,55.77075986,-88.41353622
IsleOfMay,-1.903967989,55.77075986,-90.2857308
IsleOfMay,-1.895631877,55.77075986,-92.10611388
IsleOfMay,-1.887295765,55.77075986,-93.86607245
IsleOfMay,-1.878959653,55.77075986,-95.55733407
IsleOfMay,-1.870623541,55.77075986,-97.17165045
IsleOfMay,-1.862287429,55.77075986,-98.70052048
IsleOfMay,-1.853951317,55.77075986,-100.1352963
IsleOfMay,-1.845615205,55.77075986,-101.4674533
IsleOfMay,-1.837279093,55.77075986,-102.6885805
IsleOfMay,-1.828942981,55.77075986,-103.7897577
IsleOfMay,-1.820606869,55.77075986,-104.7623198
IsleOfMay,-1.812270757,55.77075986,-105.6010115
IsleOfMay,-1.803934645,55.77075986,-106.302415
IsleOfMay,-1.795598533,55.77075986,-106.8638123
IsleOfMay,-1.787262421,55.77075986,-107.2833219
IsleOfMay,-1.778926309,55.77075986,-107.5599212
IsleOfMay,-1.770590197,55.77075986,-107.6926672
IsleOfMay,-1.762254085,55.77075986,-107.6796199
IsleOfMay,-1.753917973,55.77075986,-107.5274709
IsleOfMay,-1.745581861,55.77075986,-107.2429793
IsleOfMay,-1.737245749,55.77075986,-106.8358235
IsleOfMay,-1.728909637,55.77075986,-106.3149376
IsleOfMay,-1.720573525,55.77075986,-105.6873582
IsleOfMay,-1.712237412,55.77075986,-104.9590275
IsleOfMay,-1.7039013,55.77075986,-104.1353283
IsleOfMay,-1.695565188,55.77075986,-103.2214354
IsleOfMay,-1.687229076,55.77075986,-102.2225139
IsleOfMay,-1.995665222,55.77909586,-66.24371937
IsleOfMay,-1.98732911,55.77909586,-68.19320267
IsleOfMay,-1.978992998,55.77909586,-70.16951506
IsleOfMay,-1.970656886,55.77909586,-72.16597806
IsleOfMay,-1.962320774,55.77909586,-74.1754765
IsleOfMay,-1.953984662,55.77909586,-76.19055381
IsleOfMay,-1.94564855,55.77909586,-78.20350056
IsleOfMay,-1.937312437,55.77909586,-80.2064173
IsleOfMay,-1.928976325,55.77909586,-82.1912513
IsleOfMay,-1.920640213,55.77909586,-84.14981102
IsleOfMay,-1.912304101,55.77909586,-86.07375945
IsleOfMay,-1.903967989,55.77909586,-87.95460006
IsleOfMay,-1.895631877,55.77909586,-89.7837046
IsleOfMay,-1.887295765,55.77909586,-91.55241584
IsleOfMay,-1.878959653,55.77909586,-93.25209684
IsleOfMay,-1.870623541,55.77909586,-94.87399853
IsleOfMay,-1.862287429,55.77909586,-96.40910667
IsleOfMay,-1.853951317,55.77909586,-97.84823413
IsleOfMay,-1.845615205,55.77909586,-99.18267281
IsleOfMay,-1.837279093,55.77909586,-100.4046576
IsleOfMay,-1.828942981,55.77909586,-101.5061336
IsleOfMay,-1.820606869,55.77909586,-102.477607
IsleOfMay,-1.812270757,55.77909586,-103.3158529
IsleOfMay,-1.803934645,55.77909586,-104.0167686
IsleOfMay,-1.795598533,55.77909586,-104.5765886
IsleOfMay,-1.787262421,55.77909586,-104.9931504
IsleOfMay,-1.778926309,55.77909586,-105.2655493
IsleOfMay,-1.770590197,55.77909586,-105.3933368
IsleOfMay,-1.762254085,55.77909586,-105.3774233
IsleOfMay,-1.753917973,55.77909586,-105.2231536
IsleOfMay,-1.745581861,55.77909586,-104.9376441
IsleOfMay,-1.737245749,55.77909586,-104.528853
IsleOfMay,-1.728909637,55.77909586,-104.0045848
IsleOfMay,-1.720573525,55.77909586,-103.371606
IsleOfMay,-1.712237412,55.77909586,-102.6357462
IsleOfMay,-1.7039013,55.77909586,-101.8023069
IsleOfMay,-1.695565188,55.77909586,-100.8764809
IsleOfMay,-1.687229076,55.77909586,-99.86359801
IsleOfMay,-1.678892964,55.77909586,-98.76910289
IsleOfMay,-1.995665222,55.78743187,-63.81544584
IsleOfMay,-1.98732911,55.78743187,-65.76569506
IsleOfMay,-1.978992998,55.78743187,-67.7442057
IsleOfMay,-1.970656886,55.78743187,-69.74404497
IsleOfMay,-1.962320774,55.78743187,-71.75780345
IsleOfMay,-1.953984662,55.78743187,-73.77774688
IsleOfMay,-1.94564855,55.78743187,-75.79593851
IsleOfMay,-1.937312437,55.78743187,-77.8043076
IsleOfMay,-1.928976325,55.78743187,-79.79467864
IsleOfMay,-1.920640213,55.78743187,-81.75878103
IsleOfMay,-1.912304101,55.78743187,-83.68824321
IsleOfMay,-1.903967989,55.78743187,-85.57457375
IsleOfMay,-1.895631877,55.78743187,-87.4091546
IsleOfMay,-1.887295765,55.78743187,-89.18324593
IsleOfMay,-1.878959653,55.78743187,-90.88795388
IsleOfMay,-1.870623541,55.78743187,-92.51415222
IsleOfMay,-1.862287429,55.78743187,-94.05238813
IsleOfMay,-1.853951317,55.78743187,-95.49270374
IsleOfMay,-1.845615205,55.78743187,-96.82569215
IsleOfMay,-1.837279093,55.78743187,-98.04461154
IsleOfMay,-1.828942981,55.78743187,-99.14261801
IsleOfMay,-1.820606869,55.78743187,-100.1125976
IsleOfMay,-1.812270757,55.78743187,-100.949894
IsleOfMay,-1.803934645,55.78743187,-101.6496168
IsleOfMay,-1.795598533,55.78743187,-102.2066562
IsleOfMay,-1.787262421,55.78743187,-102.6189436
IsleOfMay,-1.778926309,55.78743187,-102.8858315
IsleOfMay,-1.770590197,55.78743187,-103.0082576
IsleOfMay,-1.762254085,55.78743187,-102.989111
IsleOfMay,-1.753917973,55.78743187,-102.8333501
